Date,Open,High,Low,Close,Volume,RSI,MA20,MA50,Buy,Sell,Target
2025-06-24 00:00:00+05:30,1465.0,1475.0,1443.0999755859375,1450.800048828125,16402744,57.98894693788804,1434.6050109863281,1399.2850048828125,0,0,1
2025-06-25 00:00:00+05:30,1464.0,1472.4000244140625,1460.5,1467.300048828125,7525851,62.25968414333054,1437.3250122070312,1404.2520068359374,0,0,1
2025-06-26 00:00:00+05:30,1469.0999755859375,1498.800048828125,1465.0999755859375,1495.300048828125,14657893,68.17257146271824,1441.2000122070312,1409.3560083007812,0,0,1
2025-06-27 00:00:00+05:30,1499.4000244140625,1522.0,1496.9000244140625,1515.4000244140625,11117052,71.61104481841403,1445.9250122070312,1414.8780078125,0,0,0
2025-06-30 00:00:00+05:30,1513.800048828125,1524.800048828125,1496.0,1500.5999755859375,8409527,65.9603798152001,1450.2700134277343,1419.4000073242187,0,0,1
2025-07-01 00:00:00+05:30,1500.5999755859375,1531.4000244140625,1500.0999755859375,1528.4000244140625,10368523,70.64587768107496,1456.4150146484376,1424.0580078125,0,0,0
2025-07-02 00:00:00+05:30,1528.4000244140625,1530.0,1508.699951171875,1518.800048828125,6361002,67.20565835000627,1461.1800170898437,1428.610009765625,0,0,0
2025-07-03 00:00:00+05:30,1520.800048828125,1531.9000244140625,1513.0,1517.800048828125,11283291,66.8405231500583,1464.950018310547,1432.9660107421876,0,0,1
2025-07-04 00:00:00+05:30,1524.0,1530.0,1517.199951171875,1527.300048828125,6603501,68.58662948374348,1469.1400207519532,1437.4800122070312,0,0,1
2025-07-07 00:00:00+05:30,1526.5999755859375,1544.800048828125,1525.0,1541.5,7251074,71.04128333826972,1473.7750183105468,1442.30201171875,0,0,0
2025-07-08 00:00:00+05:30,1536.0,1544.9000244140625,1530.199951171875,1537.5999755859375,7171261,69.43645559474375,1478.7300170898438,1445.6780102539062,0,0,0
2025-07-09 00:00:00+05:30,1536.699951171875,1551.0,1510.0999755859375,1519.0,8870660,62.21771531705636,1482.2350158691406,1448.0640112304689,0,0,0
2025-07-10 00:00:00+05:30,1519.699951171875,1524.699951171875,1507.5,1517.199951171875,10047129,61.55080990828848,1486.0150146484375,1450.3080102539063,0,0,0
2025-07-11 00:00:00+05:30,1512.0,1515.0,1490.300048828125,1495.199951171875,7234991,53.94071677675743,1489.3800109863282,1451.8160083007813,0,0,0
2025-07-14 00:00:00+05:30,1492.199951171875,1500.0,1479.0999755859375,1483.699951171875,10311846,50.4306860453291,1491.6750061035157,1452.8640063476562,0,0,1
2025-07-15 00:00:00+05:30,1486.199951171875,1496.5,1482.4000244140625,1485.4000244140625,8132454,50.93894560779886,1494.385009765625,1454.1540063476561,0,0,1
