Date,Open,High,Low,Close,Volume,RSI,MA20,MA50,Buy,Sell,Target
2025-05-22 00:00:00+05:30,1533.9175651094254,1539.1440761948634,1518.6326263378432,1526.028564453125,6158990,50.74898670942536,1514.3331665039063,1516.4395288085936,0,0,1
2025-05-23 00:00:00+05:30,1528.4939232420525,1565.1777292492216,1528.4939232420525,1543.088623046875,5038421,53.612153395366015,1518.9383728027344,1513.4604467773438,0,0,1
2025-05-26 00:00:00+05:30,1544.8635161135799,1561.8249396042181,1541.0176042515016,1558.5706787109375,3170102,56.10599822992435,1523.8837890625,1511.3797216796875,0,0,0
2025-05-27 00:00:00+05:30,1557.9791380318973,1560.9375134619054,1534.805197163501,1548.3150634765625,7775714,54.033720932572734,1528.2227416992187,1508.7891723632813,0,0,1
2025-05-28 00:00:00+05:30,1559.0637576996792,1565.6707476113982,1548.216381776405,1549.991455078125,3623370,54.33065620374149,1531.8861938476562,1507.0180932617188,0,0,1
2025-05-29 00:00:00+05:30,1566.9528250893914,1586.5767391705513,1554.7248494526432,1563.5999755859375,8609500,56.771886976939186,1536.1018798828125,1506.91455078125,0,0,0
2025-05-30 00:00:00+05:30,1571.0,1572.0,1555.0999755859375,1562.699951171875,13148092,56.55656164538207,1539.9372802734374,1507.0099560546876,0,0,0
2025-06-02 00:00:00+05:30,1560.0,1560.0,1539.0,1553.800048828125,4374509,54.36090654916577,1543.2438659667969,1506.72619140625,0,0,0
2025-06-03 00:00:00+05:30,1559.0,1567.300048828125,1535.5999755859375,1543.0,6853403,51.73608464825657,1545.8674621582031,1506.22642578125,0,0,1
2025-06-04 00:00:00+05:30,1543.0,1557.300048828125,1541.4000244140625,1551.199951171875,4548307,53.56919899787961,1549.0588317871093,1505.9596875,0,0,1
2025-06-05 00:00:00+05:30,1547.9000244140625,1567.699951171875,1541.5999755859375,1554.300048828125,6948539,54.276261058832,1552.2523559570313,1505.182998046875,0,0,1
2025-06-06 00:00:00+05:30,1554.699951171875,1568.9000244140625,1543.0999755859375,1563.800048828125,3960020,56.46417891349344,1556.1082458496094,1505.0499267578125,0,0,1
2025-06-09 00:00:00+05:30,1578.0,1588.0,1571.0,1572.9000244140625,2903202,58.51209467956585,1554.5368957519531,1505.094912109375,0,0,1
2025-06-10 00:00:00+05:30,1584.0,1607.5,1577.5,1596.0,8591925,63.239306112587265,1556.9951049804688,1504.8978051757813,0,0,1
2025-06-11 00:00:00+05:30,1590.0999755859375,1634.5999755859375,1590.0999755859375,1631.0999755859375,10597410,69.01624244893183,1560.0348205566406,1505.9746484375,0,0,0
2025-06-12 00:00:00+05:30,1617.0,1628.0,1598.0999755859375,1608.5999755859375,10483574,62.26170971864454,1560.9338317871093,1506.5206274414063,0,0,0
2025-06-13 00:00:00+05:30,1576.0,1609.0,1570.199951171875,1602.0,6968315,60.39453008943216,1562.6418151855469,1507.5834790039062,0,0,1
2025-06-16 00:00:00+05:30,1600.0,1634.800048828125,1597.0999755859375,1623.800048828125,5591842,64.21221195898426,1566.9239196777344,1509.9530810546876,0,0,1
2025-06-17 00:00:00+05:30,1620.699951171875,1647.4000244140625,1615.5999755859375,1639.9000244140625,7622083,66.76051616280597,1571.97158203125,1512.1782446289062,0,0,0
2025-06-18 00:00:00+05:30,1621.0,1644.699951171875,1621.0,1632.9000244140625,5629707,64.60649435301272,1576.2797241210938,1515.3215209960938,0,0,0
2025-06-19 00:00:00+05:30,1623.9000244140625,1630.0,1611.5,1618.4000244140625,5147760,60.268626196867864,1580.8982971191406,1519.0593505859374,0,0,1
2025-06-20 00:00:00+05:30,1619.0,1630.699951171875,1608.9000244140625,1622.9000244140625,9202821,61.140643242219745,1584.8888671875,1523.9699462890626,0,0,0
2025-06-23 00:00:00+05:30,1601.0,1601.0,1575.4000244140625,1584.0,7943676,50.767721369969465,1586.160333251953,1527.4704345703126,0,0,0
2025-06-24 00:00:00+05:30,1601.0,1609.0,1576.5999755859375,1581.5999755859375,8083992,50.20181962725263,1587.8245788574218,1531.417958984375,0,0,1
2025-06-25 00:00:00+05:30,1590.0,1619.9000244140625,1585.0999755859375,1614.9000244140625,7813533,57.311893958354545,1591.0700073242188,1535.9180786132813,0,0,1
2025-06-26 00:00:00+05:30,1608.800048828125,1624.0,1606.5999755859375,1616.0,6519233,57.52761384683941,1593.690008544922,1540.1137915039062,0,0,0
2025-06-27 00:00:00+05:30,1619.0,1629.5999755859375,1602.4000244140625,1608.0,8912268,55.337365291937864,1595.955010986328,1544.4039233398437,0,0,0
2025-06-30 00:00:00+05:30,1615.0,1615.0,1594.0999755859375,1601.800048828125,6294505,53.63311632415627,1598.3550109863281,1548.4438330078126,0,0,1
2025-07-01 00:00:00+05:30,1609.0,1617.699951171875,1600.5,1606.800048828125,4178937,54.84100050045471,1601.5450134277344,1551.9624829101563,0,0,1
2025-07-02 00:00:00+05:30,1618.0,1649.0,1603.4000244140625,1610.5,8653641,55.75943610129475,1604.5100158691407,1556.1113061523438,0,0,1
2025-07-03 00:00:00+05:30,1618.5,1632.4000244140625,1615.0,1618.699951171875,5259695,57.80748251306369,1607.7300109863281,1559.3965869140625,0,0,1
2025-07-04 00:00:00+05:30,1625.0,1643.4000244140625,1612.300048828125,1640.699951171875,4411273,62.785206905974356,1611.5750061035155,1563.1908959960938,0,0,0
2025-07-07 00:00:00+05:30,1640.0,1644.0,1623.0,1627.0,3294523,58.18195501863727,1614.2800048828126,1566.5376489257812,0,0,1
2025-07-08 00:00:00+05:30,1628.0,1646.199951171875,1621.5,1638.699951171875,4590681,60.82364101544884,1616.4150024414062,1570.080927734375,0,0,0
2025-07-09 00:00:00+05:30,1637.800048828125,1638.0,1623.5999755859375,1633.699951171875,4580828,59.10528009667542,1616.5450012207032,1573.220478515625,0,0,0
2025-07-10 00:00:00+05:30,1638.9000244140625,1638.9000244140625,1607.0999755859375,1615.800048828125,5330179,53.2998632604707,1616.9050048828126,1575.9507543945313,0,0,0
2025-07-11 00:00:00+05:30,1579.0999755859375,1607.0999755859375,1563.0,1594.9000244140625,11391755,47.44065878048629,1616.5500061035157,1578.128916015625,0,0,0
2025-07-14 00:00:00+05:30,1591.800048828125,1591.800048828125,1559.800048828125,1570.300048828125,9173426,41.63861031277449,1613.8750061035157,1579.7815502929689,0,0,1
2025-07-15 00:00:00+05:30,1565.0999755859375,1603.5999755859375,1564.0,1585.5999755859375,7614807,46.057386306207675,1611.1600036621094,1581.68298828125,0,0,1
